"FECHA DE ATENCIÓN","SERVICIO DE ATENCIÓN","N° DE RECETAS","N° PRESCRIPCIONES","Controlados (Receta Blanca)","Controlados (Receta verde)","TIPO DE ATENCIÓN","ÁREA"
"17-10-2025","UPC UCI (1-3)","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"17-10-2025","UPC NEO","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"17-10-2025","Diálisis","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"17-10-2025","Pabellón","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"17-10-2025","Recuperación","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"17-10-2025","Alta","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"17-10-2025","HODOM","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"17-10-2025","C. Paliativos","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"17-10-2025","Endoscopía","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"17-10-2025","Urgencia","4","5","17","","ATENCIÓN DE URGENCIA","Farmacia de Atención Abierta"
"17-10-2025","Med. Especialidad Morbilidad (1 mes o menos)","47","77","1","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"17-10-2025","Med. General Policlínico Morbilidad (1 mes o menos)","14","22","2","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"17-10-2025","Med. Especialidad crónico (+ de 1 mes)","262","908","15","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"17-10-2025","Med. General Policlínico Crónicos (+ de 1 mes)","21","46","2","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"17-10-2025","Dental","7","19","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"17-10-2025","Diálisis","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"17-10-2025","Gestión Territorial HHHA","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"17-10-2025","Gestión Territorial Pitrufquen","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"17-10-2025","Gestión Territorial Otros Hospitales","161","393","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"17-10-2025","Controlados","37","37","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"17-10-2025","Receta rechazada/parcial despachada crónicos","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"17-10-2025","Receta rechazada/parcial despachada morbilidad","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"17-10-2025","Medicina","100","672","28","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"17-10-2025","Mater","19","62","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"17-10-2025","Pediatria","26","134","1","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"17-10-2025","UPC UTI (4-12)","31","181","3","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"17-10-2025","UPC UCI (1-3)","0","0","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"17-10-2025","UPC NEO","0","0","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"17-10-2025","Diálisis","0","0","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"17-10-2025","Pabellón","28","126","24","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"17-10-2025","Recuperación","12","16","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"17-10-2025","Alta","39","135","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"17-10-2025","HODOM","5","6","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"17-10-2025","C. Paliativos","0","0","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"17-10-2025","Endoscopía","4","8","3","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"17-10-2025","Urgencia","","","0","","ATENCIÓN DE URGENCIA","Farmacia de Atención Cerrada"
"17-10-2025","Med. Especialidad Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"17-10-2025","Med. General Policlínico Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"17-10-2025","Med. Especialidad crónico (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"17-10-2025","Med. General Policlínico Crónicos (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"17-10-2025","Dental","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"17-10-2025","Diálisis","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"17-10-2025","Gestión Territorial HHHA","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"17-10-2025","Gestión Territorial Pitrufquen","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"17-10-2025","Gestión Territorial Otros Hospitales","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"17-10-2025","Controlados","59","59","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"17-10-2025","Receta rechazada/parcial despachada crónicos","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"17-10-2025","Receta rechazada/parcial despachada morbilidad","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"17-10-2025","Medicina","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"17-10-2025","Mater","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"17-10-2025","Pediatria","1","9","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"17-10-2025","UPC UTI (4-12)","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"17-10-2025","UPC UCI (1-3)","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"17-10-2025","UPC NEO","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"17-10-2025","Diálisis","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"17-10-2025","Pabellón","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"17-10-2025","Recuperación","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"17-10-2025","Alta","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"17-10-2025","HODOM","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"17-10-2025","C. Paliativos","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"17-10-2025","Endoscopía","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"17-10-2025","Urgencia","159","359","0","","ATENCIÓN DE URGENCIA","Farmacia de Urgencia"
"17-10-2025","Med. Especialidad Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"17-10-2025","Med. General Policlínico Morbilidad (1 mes o menos)","3","4","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"17-10-2025","Med. Especialidad crónico (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"17-10-2025","Med. General Policlínico Crónicos (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"17-10-2025","Dental","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"17-10-2025","Diálisis","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"17-10-2025","Gestión Territorial HHHA","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"17-10-2025","Gestión Territorial Pitrufquen","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"17-10-2025","Gestión Territorial Otros Hospitales","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"17-10-2025","Controlados","0","0","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"17-10-2025","Receta rechazada/parcial despachada crónicos","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"17-10-2025","Receta rechazada/parcial despachada morbilidad","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"18-10-2025","Medicina","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"18-10-2025","Mater","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"18-10-2025","Pediatria","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"18-10-2025","UPC UTI (4-12)","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"18-10-2025","UPC UCI (1-3)","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"18-10-2025","UPC NEO","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"18-10-2025","Diálisis","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"18-10-2025","Pabellón","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"18-10-2025","Recuperación","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"18-10-2025","Alta","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"18-10-2025","HODOM","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"18-10-2025","C. Paliativos","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"18-10-2025","Endoscopía","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"18-10-2025","Urgencia","","","0","","ATENCIÓN DE URGENCIA","Farmacia de Atención Abierta"
"18-10-2025","Med. Especialidad Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"18-10-2025","Med. General Policlínico Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"18-10-2025","Med. Especialidad crónico (+ de 1 mes)","3","5","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"18-10-2025","Med. General Policlínico Crónicos (+ de 1 mes)","2","2","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"18-10-2025","Dental","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"18-10-2025","Diálisis","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"18-10-2025","Gestión Territorial HHHA","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"18-10-2025","Gestión Territorial Pitrufquen","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"18-10-2025","Gestión Territorial Otros Hospitales","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"18-10-2025","Controlados","0","0","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"18-10-2025","Receta rechazada/parcial despachada crónicos","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"18-10-2025","Receta rechazada/parcial despachada morbilidad","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"18-10-2025","Medicina","17","49","2","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"18-10-2025","Mater","18","48","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"18-10-2025","Pediatria","11","31","1","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"18-10-2025","UPC UTI (4-12)","8","38","3","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"18-10-2025","UPC UCI (1-3)","20","117","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"18-10-2025","UPC NEO","0","0","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"18-10-2025","Diálisis","0","0","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"18-10-2025","Pabellón","7","45","6","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"18-10-2025","Recuperación","3","14","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"18-10-2025","Alta","12","39","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"18-10-2025","HODOM","3","3","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"18-10-2025","C. Paliativos","0","0","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"18-10-2025","Endoscopía","0","0","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"18-10-2025","Urgencia","","","0","","ATENCIÓN DE URGENCIA","Farmacia de Atención Cerrada"
"18-10-2025","Med. Especialidad Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"18-10-2025","Med. General Policlínico Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"18-10-2025","Med. Especialidad crónico (+ de 1 mes)","","","1","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"18-10-2025","Med. General Policlínico Crónicos (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"18-10-2025","Dental","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"18-10-2025","Diálisis","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"18-10-2025","Gestión Territorial HHHA","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"18-10-2025","Gestión Territorial Pitrufquen","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"18-10-2025","Gestión Territorial Otros Hospitales","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"18-10-2025","Controlados","13","13","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"18-10-2025","Receta rechazada/parcial despachada crónicos","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"18-10-2025","Receta rechazada/parcial despachada morbilidad","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"18-10-2025","Medicina","1","2","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"18-10-2025","Mater","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"18-10-2025","Pediatria","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"18-10-2025","UPC UTI (4-12)","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"18-10-2025","UPC UCI (1-3)","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"18-10-2025","UPC NEO","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"18-10-2025","Diálisis","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"18-10-2025","Pabellón","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"18-10-2025","Recuperación","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"18-10-2025","Alta","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"18-10-2025","HODOM","1","1","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"18-10-2025","C. Paliativos","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"18-10-2025","Endoscopía","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"18-10-2025","Urgencia","235","452","0","","ATENCIÓN DE URGENCIA","Farmacia de Urgencia"
"18-10-2025","Med. Especialidad Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"18-10-2025","Med. General Policlínico Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"18-10-2025","Med. Especialidad crónico (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"18-10-2025","Med. General Policlínico Crónicos (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"18-10-2025","Dental","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"18-10-2025","Diálisis","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"18-10-2025","Gestión Territorial HHHA","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"18-10-2025","Gestión Territorial Pitrufquen","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"18-10-2025","Gestión Territorial Otros Hospitales","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"18-10-2025","Controlados","0","0","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"18-10-2025","Receta rechazada/parcial despachada crónicos","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"18-10-2025","Receta rechazada/parcial despachada morbilidad","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"19-10-2025","Medicina","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"19-10-2025","Mater","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"19-10-2025","Pediatria","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"19-10-2025","UPC UTI (4-12)","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"19-10-2025","UPC UCI (1-3)","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"19-10-2025","UPC NEO","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"19-10-2025","Diálisis","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"19-10-2025","Pabellón","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"19-10-2025","Recuperación","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"19-10-2025","Alta","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"19-10-2025","HODOM","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"19-10-2025","C. Paliativos","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"19-10-2025","Endoscopía","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"19-10-2025","Urgencia","","","0","","ATENCIÓN DE URGENCIA","Farmacia de Atención Abierta"
"19-10-2025","Med. Especialidad Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"19-10-2025","Med. General Policlínico Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"19-10-2025","Med. Especialidad crónico (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"19-10-2025","Med. General Policlínico Crónicos (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"19-10-2025","Dental","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"19-10-2025","Diálisis","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"19-10-2025","Gestión Territorial HHHA","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"19-10-2025","Gestión Territorial Pitrufquen","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"19-10-2025","Gestión Territorial Otros Hospitales","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"19-10-2025","Controlados","0","0","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"19-10-2025","Receta rechazada/parcial despachada crónicos","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"19-10-2025","Receta rechazada/parcial despachada morbilidad","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"19-10-2025","Medicina","21","56","2","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"19-10-2025","Mater","9","37","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"19-10-2025","Pediatria","10","34","3","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"19-10-2025","UPC UTI (4-12)","17","137","2","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"19-10-2025","UPC UCI (1-3)","5","46","2","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"19-10-2025","UPC NEO","0","0","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"19-10-2025","Diálisis","0","0","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"19-10-2025","Pabellón","9","49","3","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"19-10-2025","Recuperación","2","4","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"19-10-2025","Alta","10","39","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"19-10-2025","HODOM","3","4","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"19-10-2025","C. Paliativos","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"19-10-2025","Endoscopía","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"19-10-2025","Urgencia","","","0","","ATENCIÓN DE URGENCIA","Farmacia de Atención Cerrada"
